section,metric,month,value,month_date
National Category,Clinical Triage,Jul-22,3315642.0,2022-07-01
National Category,Clinical Triage,Aug-22,0.126344798228452,2022-08-01
National Category,Clinical Triage,Aug-22,3346737.0,2022-08-01
National Category,Clinical Triage,Sep-22,0.116423866032769,2022-09-01
National Category,Clinical Triage,Sep-22,3290540.0,2022-09-01
National Category,Clinical Triage,Oct-22,0.104381506402806,2022-10-01
National Category,Clinical Triage,Oct-22,3340220.0,2022-10-01
National Category,Clinical Triage,Nov-22,0.111892422678961,2022-11-01
National Category,Clinical Triage,Nov-22,3495940.0,2022-11-01
National Category,Clinical Triage,Dec-22,0.120791092614149,2022-12-01
National Category,Clinical Triage,Dec-22,3232944.0,2022-12-01
National Category,Clinical Triage,Jan-23,0.115035223407511,2023-01-01
National Category,Clinical Triage,Jan-23,3388263.0,2023-01-01
National Category,Clinical Triage,Feb-23,0.112731743552928,2023-02-01
National Category,Clinical Triage,Feb-23,3074026.0,2023-02-01
National Category,Clinical Triage,Mar-23,0.111277975417799,2023-03-01
National Category,Clinical Triage,Mar-23,3509107.0,2023-03-01
National Category,Clinical Triage,Apr-23,0.110057111284632,2023-04-01
National Category,Clinical Triage,Apr-23,2658809.0,2023-04-01
National Category,Clinical Triage,May-23,0.107796886689327,2023-05-01
National Category,Clinical Triage,May-23,2984412.0,2023-05-01
National Category,Clinical Triage,Jun-23,0.105098322853863,2023-06-01
National Category,Clinical Triage,Jun-23,3089258.0,2023-06-01
National Category,Clinical Triage,Jul-23,0.103740342692145,2023-07-01
National Category,Clinical Triage,Jul-23,2879973.0,2023-07-01
National Category,Clinical Triage,Jul-23,0.102261793433393,2023-07-01
National Category,Clinical Triage,Jul-23,2838675.0,2023-07-01
National Category,Clinical Triage,Aug-23,0.101913573517311,2023-08-01
National Category,Clinical Triage,Aug-23,2873634.0,2023-08-01
National Category,Clinical Triage,Sep-23,0.0909595152236621,2023-09-01
National Category,Clinical Triage,Sep-23,2828979.0,2023-09-01
National Category,Clinical Triage,Oct-23,0.0898916423504641,2023-10-01
National Category,Clinical Triage,Oct-23,3074550.0,2023-10-01
National Category,Clinical Triage,Nov-23,0.0986397044868249,2023-11-01
National Category,Clinical Triage,Nov-23,3102763.0,2023-11-01
National Category,Clinical Triage,Dec-23,0.103183504105,2023-12-01
National Category,Clinical Triage,Dec-23,2659269.0,2023-12-01
National Category,Clinical Triage,Jan-24,0.101257049386168,2024-01-01
National Category,Clinical Triage,Jan-24,3281840.0,2024-01-01
National Category,Clinical Triage,Feb-24,0.0991785234128806,2024-02-01
National Category,Clinical Triage,Feb-24,3026981.0,2024-02-01
National Category,Clinical Triage,Mar-24,0.0991036573023699,2024-03-01
National Category,Clinical Triage,Mar-24,2924961.0,2024-03-01
National Category,Clinical Triage,Apr-24,0.0990557407544791,2024-04-01
National Category,Clinical Triage,Apr-24,2981525.0,2024-04-01
National Category,Clinical Triage,May-24,0.0987436184437847,2024-05-01
National Category,Clinical Triage,May-24,2969787.0,2024-05-01
National Category,Clinical Triage,Jun-24,0.0983160820041218,2024-06-01
National Category,Clinical Triage,Jun-24,2765689.0,2024-06-01
National Category,Clinical Triage,Jul-24,0.0978673259298181,2024-07-01
National Category,Clinical Triage,Jul-24,3053271.0,2024-07-01
National Category,Clinical Triage,Aug-24,0.0992548015827484,2024-08-01
National Category,Clinical Triage,Aug-24,2730938.0,2024-08-01
National Category,Clinical Triage,Sep-24,0.0964880796207633,2024-09-01
National Category,Clinical Triage,Sep-24,2882089.0,2024-09-01
National Category,Clinical Triage,Oct-24,0.0833575066399997,2024-10-01
National Category,Clinical Triage,Oct-24,3210394.0,2024-10-01
National Category,Clinical Triage,Nov-24,0.095170159499749,2024-11-01
National Category,Clinical Triage,Nov-24,2994225.0,2024-11-01
National Category,Clinical Triage,Dec-24,0.0998851653959636,2024-12-01
National Category,Clinical Triage,Dec-24,2823863.0,2024-12-01
National Category,Clinical Triage,Jan-25,0.104625436976375,2025-01-01
National Category,Clinical Triage,Jan-25,3451180.0,2025-01-01
National Category,Clinical Triage,Feb-25,0.108969615747873,2025-02-01
National Category,Clinical Triage,Feb-25,3228693.0,2025-02-01
National Category,Clinical Triage,Mar-25,0.110368729392787,2025-03-01
National Category,Clinical Triage,Mar-25,3459498.0,2025-03-01
National Category,Clinical Triage,Apr-25,0.11122113096089,2025-04-01
National Category,Clinical Triage,Apr-25,3252238.0,2025-04-01
National Category,Clinical Triage,May-25,0.11079814140765,2025-05-01
National Category,Clinical Triage,May-25,3227264.0,2025-05-01
National Category,Clinical Triage,Jun-25,0.111669500815887,2025-06-01
National Category,Clinical Triage,Jun-25,3406187.0,2025-06-01
National Category,Clinical Triage,Jul-25,0.110516288522275,2025-07-01
National Category,Clinical Triage,Jul-25,3594368.0,2025-07-01
National Category,Clinical Triage,Aug-25,0.113533599376327,2025-08-01
National Category,Clinical Triage,Aug-25,3086676.0,2025-08-01
National Category,Clinical Triage,Sep-25,0.113538547962487,2025-09-01
National Category,Clinical Triage,Sep-25,3644512.0,2025-09-01
National Category,Clinical Triage,Oct-25,0.101870602802713,2025-10-01
National Category,Clinical Triage,Oct-25,4008166.0,2025-10-01
National Category,Clinical Triage,Nov-25,0.116417148071118,2025-11-01
National Category,Clinical Triage,Nov-25,3625669.0,2025-11-01
National Category,Clinical Triage,Dec-25,0.121986600854693,2025-12-01
National Category,Clinical Triage,Dec-25,3765129.0,2025-12-01
Coverage,Count of practices included,Feb-21,6543.0,2021-02-01
Coverage,Count of practices included,Mar-21,6546.0,2021-03-01
Coverage,Count of practices included,Apr-21,6533.0,2021-04-01
Coverage,Count of practices included,May-21,6521.0,2021-05-01
Coverage,Count of practices included,Jun-21,6515.0,2021-06-01
Coverage,Count of practices included,Jul-21,6495.0,2021-07-01
Coverage,Count of practices included,Aug-21,6490.0,2021-08-01
Coverage,Count of practices included,Sep-21,6489.0,2021-09-01
Coverage,Count of practices included,Oct-21,6480.0,2021-10-01
Coverage,Count of practices included,Nov-21,6476.0,2021-11-01
Coverage,Count of practices included,Dec-21,6464.0,2021-12-01
Coverage,Count of practices included,Jan-22,6461.0,2022-01-01
Coverage,Count of practices included,Feb-22,6459.0,2022-02-01
Coverage,Count of practices included,Mar-22,6460.0,2022-03-01
Coverage,Count of practices included,Apr-22,6443.0,2022-04-01
Coverage,Count of practices included,May-22,6428.0,2022-05-01
Coverage,Count of practices included,Jun-22,6422.0,2022-06-01
Coverage,Count of practices included,Jul-22,6412.0,2022-07-01
Coverage,Count of practices included,Aug-22,6411.0,2022-08-01
Coverage,Count of practices included,Sep-22,6414.0,2022-09-01
Coverage,Count of practices included,Oct-22,6401.0,2022-10-01
Coverage,Count of practices included,Nov-22,6395.0,2022-11-01
Coverage,Count of practices included,Dec-22,6388.0,2022-12-01
Coverage,Count of practices included,Jan-23,6386.0,2023-01-01
Coverage,Count of practices included,Feb-23,6381.0,2023-02-01
Coverage,Count of practices included,Mar-23,6373.0,2023-03-01
Coverage,Count of practices included,Apr-23,6362.0,2023-04-01
Coverage,Count of practices included,May-23,6337.0,2023-05-01
Coverage,Count of practices included,Jun-23,6329.0,2023-06-01
Coverage,Count of practices included,Jul-23,6315.0,2023-07-01
Coverage,Count of practices included,Jul-23,6316.0,2023-07-01
Coverage,Count of practices included,Aug-23,6301.0,2023-08-01
Coverage,Count of practices included,Sep-23,6298.0,2023-09-01
Coverage,Count of practices included,Oct-23,6287.0,2023-10-01
Coverage,Count of practices included,Nov-23,6278.0,2023-11-01
Coverage,Count of practices included,Dec-23,6270.0,2023-12-01
Coverage,Count of practices included,Jan-24,6272.0,2024-01-01
Coverage,Count of practices included,Feb-24,6267.0,2024-02-01
Coverage,Count of practices included,Mar-24,6263.0,2024-03-01
Coverage,Count of practices included,Apr-24,6247.0,2024-04-01
Coverage,Count of practices included,May-24,6213.0,2024-05-01
Coverage,Count of practices included,Jun-24,6202.0,2024-06-01
Coverage,Count of practices included,Jul-24,6197.0,2024-07-01
Coverage,Count of practices included,Aug-24,6185.0,2024-08-01
Coverage,Count of practices included,Sep-24,6184.0,2024-09-01
Coverage,Count of practices included,Oct-24,6183.0,2024-10-01
Coverage,Count of practices included,Nov-24,6178.0,2024-11-01
Coverage,Count of practices included,Dec-24,6177.0,2024-12-01
Coverage,Count of practices included,Jan-25,6187.0,2025-01-01
Coverage,Count of practices included,Feb-25,6184.0,2025-02-01
Coverage,Count of practices included,Mar-25,6182.0,2025-03-01
Coverage,Count of practices included,Apr-25,6175.0,2025-04-01
Coverage,Count of practices included,May-25,6169.0,2025-05-01
Coverage,Count of practices included,Jun-25,6165.0,2025-06-01
Coverage,Count of practices included,Jul-25,6156.0,2025-07-01
Coverage,Count of practices included,Aug-25,6155.0,2025-08-01
Coverage,Count of practices included,Sep-25,6153.0,2025-09-01
Coverage,Count of practices included,Oct-25,6148.0,2025-10-01
Coverage,Count of practices included,Nov-25,6144.0,2025-11-01
Coverage,Count of practices included,Dec-25,6145.0,2025-12-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Jul-23,931.0,2023-07-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Aug-23,419.0,2023-08-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Sep-23,388757.0,2023-09-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Oct-23,919583.0,2023-10-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Nov-23,131753.0,2023-11-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Dec-23,17483.0,2023-12-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Jan-24,4126.0,2024-01-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Feb-24,1311.0,2024-02-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Mar-24,1441.0,2024-03-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Apr-24,326232.0,2024-04-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,May-24,470324.0,2024-05-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Jun-24,60831.0,2024-06-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Jul-24,1226.0,2024-07-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Aug-24,972.0,2024-08-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Sep-24,2855.0,2024-09-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Oct-24,961969.0,2024-10-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Nov-24,278848.0,2024-11-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Dec-24,29417.0,2024-12-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Jan-25,8112.0,2025-01-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Feb-25,1520.0,2025-02-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Mar-25,1160.0,2025-03-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Apr-25,764869.0,2025-04-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,May-25,155048.0,2025-05-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Jun-25,19858.0,2025-06-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Jul-25,922.0,2025-07-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Aug-25,722.0,2025-08-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Sep-25,1346.0,2025-09-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Oct-25,685111.0,2025-10-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Nov-25,108519.0,2025-11-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 6,Dec-25,15062.0,2025-12-01
Appointment Count,Covid Vaccination appointments removed from GP Appointments Data return 8,Feb-21,1206792.0,2021-02-01
